composer	filename	Fbb	Cbb	Gbb	Dbb	Abb	Ebb	Bbb	Fb	Cb	Gb	Db	Ab	Eb	Bb	F	C	G	D	A	E	B	F#	C#	G#	D#	A#	E#	B#	F##	C##	G##	D##	A##	E##	B##
Scriabin	Scriabin_11_12.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	8	44	65	26	26	82	69	44	8	1	11	3	2	0	0	0	0
Scriabin	Scriabin_11_13.xml.csv	0	0	0	0	0	0	0	4	47	53	64	49	56	63	28	8	7	17	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_14.xml.csv	0	0	0	0	0	0	0	25	132	114	15	94	269	168	76	2	22	38	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_15.xml.csv	0	0	0	0	0	0	0	0	0	31	67	51	53	57	66	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_17.xml.csv	0	0	0	0	0	0	0	8	3	0	33	57	25	23	18	23	6	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_18.xml.csv	0	0	0	0	4	0	7	11	13	35	86	104	68	88	175	155	116	18	16	59	35	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_2.xml.csv	0	0	0	0	0	0	0	0	0	0	3	1	2	29	52	51	53	65	71	73	65	26	16	21	27	13	0	0	3	1	0	0	0	0	0
Scriabin	Scriabin_11_21.xml.csv	0	0	0	0	0	0	0	0	0	3	1	13	44	58	55	30	25	35	18	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_22.xml.csv	0	0	0	0	0	0	0	0	0	1	6	7	23	29	21	31	44	39	31	6	10	11	6	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_23.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	28	57	74	36	45	59	44	8	6	2	1	3	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_3.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	7	0	6	64	103	125	62	59	72	49	16	2	7	18	11	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_4.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	38	32	37	48	104	43	19	10	22	16	7	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_5.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	17	52	69	85	27	43	58	44	10	3	6	1	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_6.xml.csv	0	0	0	0	0	0	0	0	0	0	0	10	10	4	4	27	94	64	30	53	111	98	47	2	22	23	18	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_7.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	15	82	136	121	88	103	55	49	10	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_11_8.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	57	86	52	38	105	125	75	19	3	12	17	8	0	0	0	0	0	0	0
Scriabin	Scriabin_11_9.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	62	82	30	45	61	44	21	3	5	10	1	0	0	0	0	0	0
Scriabin	Scriabin_13_1.mxl.csv	0	0	0	0	0	0	0	0	0	0	2	23	0	46	131	110	121	107	112	91	43	0	9	4	1	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_13_2.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	8	6	78	61	27	40	91	70	46	4	3	12	16	4	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_13_3.mxl.csv	0	0	0	0	0	0	0	0	0	0	6	11	12	19	15	29	59	50	22	13	32	9	1	0	0	1	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_13_4.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	85	45	50	95	105	120	53	0	18	25	1	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_13_5.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	10	45	76	103	86	65	73	54	23	11	4	2	2	0	0	0	0	0	0	0
Scriabin	Scriabin_13_6.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	42	112	103	59	149	240	270	157	50	70	55	32	24	7	0	0	0	0	0	0
Scriabin	Scriabin_15_1.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	15	74	60	54	59	74	92	46	7	5	23	10	3	0	0	0	0	0	0
Scriabin	Scriabin_15_2.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	44	70	38	71	103	121	52	14	3	31	15	3	1	0	0	0	0	0
Scriabin	Scriabin_15_3.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	28	72	155	132	79	71	79	30	14	4	0	2	0	0	0	0	0	0
Scriabin	Scriabin_15_4.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	10	30	62	75	51	45	43	15	2	3	4	0	0	0	0	0	0	0
Scriabin	Scriabin_15_5.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	13	14	21	39	22	32	45	41	25	5	4	13	14	3	0	0	0	0	0
Scriabin	Scriabin_16_1.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	30	0	16	51	138	87	68	75	50	24	5	0	1	0	0	0	0	0	0
Scriabin	Scriabin_16_2.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	27	73	99	28	67	105	105	31	9	15	28	3	0	0	0	0	0
Scriabin	Scriabin_16_3.mxl.csv	0	0	0	0	0	0	0	0	37	95	103	65	68	93	68	13	0	7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_16_4.mxl.csv	0	0	0	0	0	0	0	7	20	26	11	21	28	37	14	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_16_5.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	28	38	54	32	28	36	24	1	0	4	0	0	0	0	0
Scriabin	Scriabin_17_1.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	1	30	65	51	40	64	87	91	44	6	12	29	24	3	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_17_2.mxl.csv	0	0	0	0	0	0	0	16	49	26	27	56	113	137	77	26	66	27	26	9	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_17_3.mxl.csv	0	0	0	0	0	0	7	0	7	70	98	96	64	72	67	32	6	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_17_4.mxl.csv	0	1	0	0	0	0	4	10	10	49	38	20	35	40	31	22	4	7	11	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_17_5.mxl.csv	0	0	0	0	0	0	0	0	1	33	142	63	16	81	259	160	40	0	21	40	20	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_17_6.mxl.csv	0	0	0	0	0	0	0	0	2	22	0	15	40	68	50	34	22	45	21	12	3	9	5	1	0	1	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_17_7.mxl.csv	0	0	0	0	0	0	0	1	17	20	27	61	112	97	28	67	116	98	47	8	31	41	13	6	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_22_1.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	6	18	31	13	23	18	38	54	23	0	5	8	6	0	0	0	0	0
Scriabin	Scriabin_22_2.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	32	49	15	22	48	45	25	13	3	10	10	5	0	0	0	0	0
Scriabin	Scriabin_22_3.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	7	31	59	52	41	36	30	23	15	2	3	2	0	0	0	0	0
Scriabin	Scriabin_22_4.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	6	51	64	25	45	85	80	32	0	1	3	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_27_1.mxl.csv	0	0	0	0	0	0	0	2	16	27	12	51	95	123	92	88	141	115	60	16	38	27	29	6	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_27_2.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	29	27	29	24	40	31	30	3	1	4	3	0	0	0	0	0
Scriabin	Scriabin_31_1.mxl.csv	0	0	0	0	0	2	4	2	9	21	50	41	40	56	81	87	82	52	27	43	34	6	6	8	8	4	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_31_2.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	33	18	13	34	54	55	30	1	4	17	14	4	0	0	0	0	0	0
Scriabin	Scriabin_31_3.mxl.csv	0	0	0	0	1	0	6	15	44	57	22	25	82	56	36	2	3	8	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_31_4.mxl.csv	0	0	0	0	0	0	0	0	0	0	22	10	10	7	22	19	26	9	5	11	13	3	4	0	2	0	1	0	0	0	0	0	0	0	0
Scriabin	Scriabin_33_1.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	18	31	33	31	27	33	23	4	2	0	0	0	0	0	0	0	0
Scriabin	Scriabin_33_2.mxl.csv	0	0	0	0	0	0	0	0	0	1	5	9	15	11	8	5	27	24	7	11	16	39	19	10	13	17	11	0	0	4	1	0	0	0	0
Scriabin	Scriabin_33_3.mxl.csv	0	0	0	0	0	0	24	1	0	3	52	22	3	3	24	26	32	8	5	20	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_33_4.mxl.csv	0	0	0	0	0	0	0	32	19	24	20	83	94	32	51	46	34	21	31	13	6	4	12	2	2	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_35_1.xml.csv	0	0	0	0	0	3	11	11	4	42	80	93	49	26	42	45	18	16	15	17	12	8	6	3	0	0	2	2	0	0	0	0	0	0	0
Scriabin	Scriabin_35_2.mxl.csv	0	0	0	0	8	1	5	11	28	23	33	17	44	42	45	32	19	31	25	5	8	4	3	2	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_35_3.mxl.csv	0	0	0	0	0	0	0	0	11	48	92	128	99	88	137	131	138	46	19	17	27	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_37_1.mxl.csv	0	0	0	0	0	0	1	5	48	77	86	32	63	92	72	27	1	2	13	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_37_2.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	11	31	9	31	72	138	153	65	69	109	52	31	8	11	16	9	0	4	0
Scriabin	Scriabin_37_3.mxl.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	43	88	87	48	54	66	38	18	7	9	9	2	0	0	0	0
Scriabin	Scriabin_37_4.mxl.csv	0	0	0	0	0	0	0	0	0	0	6	27	60	55	15	35	73	69	26	0	15	32	11	0	0	2	2	0	0	0	0	0	0	0	0
Scriabin	Scriabin_39_1.mxl.csv	0	0	0	0	0	0	0	1	2	2	0	0	4	4	1	7	14	39	16	23	49	72	54	21	25	50	29	18	1	6	8	2	0	0	0
Scriabin	Scriabin_39_2.mxl.csv	0	0	0	0	0	0	0	0	1	0	2	11	8	18	12	13	21	18	22	17	16	20	7	10	3	4	2	0	0	0	0	0	0	0	0
Scriabin	Scriabin_39_3.mxl.csv	0	0	0	0	0	0	0	0	0	6	6	33	26	29	29	32	62	41	29	21	30	31	7	14	1	4	10	0	0	0	0	0	0	0	0
Scriabin	Scriabin_39_4.mxl.csv	0	2	0	0	1	7	1	20	3	6	21	30	19	17	10	29	10	7	10	22	4	2	10	5	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_48_1.mxl.csv	0	0	0	0	0	1	0	0	0	1	0	9	1	7	6	16	13	23	18	23	44	56	24	22	22	29	21	6	2	6	0	0	0	0	0
Scriabin	Scriabin_48_2.mxl.csv	0	0	0	0	0	0	2	0	1	11	11	21	12	7	20	29	37	17	10	20	18	7	2	1	1	2	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_48_3.mxl.csv	0	0	0	0	0	10	27	0	7	12	48	21	12	20	46	34	9	16	7	7	4	6	8	12	3	2	5	2	2	0	0	0	0	0	0
Scriabin	Scriabin_48_4.mxl.csv	0	0	0	0	0	0	4	4	4	60	57	61	65	54	66	61	9	7	3	20	22	14	0	9	8	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_67_1.xml.csv	0	0	0	0	0	0	0	11	1	8	53	13	22	47	12	55	67	13	37	76	7	56	3	4	11	7	0	2	0	0	0	0	0	0	0
Scriabin	Scriabin_67_2.xml.csv	0	0	0	0	0	2	0	10	11	23	46	41	60	65	45	63	60	47	54	26	18	25	24	9	12	6	2	3	3	0	0	0	0	0	0
Scriabin	Scriabin_74_1.xml.csv	0	0	0	0	0	0	7	7	1	4	19	7	14	16	11	27	30	17	28	23	5	34	7	5	20	13	5	13	0	0	0	0	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - I.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	32	63	51	211	229	239	186	189	135	88	36	18	13	9	2	0	0
Scriabin	Scriabin_op8_Twelve Etudes - II.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	9	24	5	28	66	108	84	55	95	168	125	43	14	36	20	15	0	0	0	0	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - III.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	15	16	0	12	197	313	163	180	408	390	180	30	28	56	79	17	4	0	0	0	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - IV.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	15	62	91	134	110	105	118	60	21	13	14	1	9	0	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - IX.xml.csv	0	0	0	0	0	0	0	25	23	38	80	158	161	125	104	130	100	79	142	381	319	204	395	595	404	163	8	45	71	68	16	0	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - V.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	57	132	216	280	181	168	243	150	48	24	10	11	3	0	0	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - VI.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	12	22	175	168	222	155	174	207	139	38	27	25	34	7	1	0	1	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - VII.xml.csv	0	0	0	0	0	6	20	0	44	122	287	98	79	280	345	115	36	7	131	50	20	6	24	4	10	0	4	4	0	0	0	0	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - VIII.xml.csv	0	0	0	0	0	3	9	31	32	73	113	169	216	146	96	131	79	26	33	24	18	8	7	0	4	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - X.xml.csv	0	0	0	0	14	29	41	26	57	213	397	267	88	162	269	190	77	31	92	102	34	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - XI.xml.csv	0	0	0	0	0	0	8	7	25	155	181	62	115	300	212	134	21	37	74	65	19	11	8	4	2	0	4	0	0	0	0	0	0	0	0
Scriabin	Scriabin_op8_Twelve Etudes - XII.xml.csv	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	35	32	57	134	433	304	125	305	455	290	127	5	8	65	13	0	0	0	0
